,restaurant_name,ansim,naver_cat_review,naver_cat_count,cat_people
563,양정동현대가든,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원15,(63명 참여)
564,양정동현대가든,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원13,(63명 참여)
565,양정동현대가든,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원13,(63명 참여)
566,양정동현대가든,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원12,(63명 참여)
567,양정동현대가든,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원12,(63명 참여)
568,양정동현대가든,안심식당,"""양이 많아요""",이 키워드를 선택한 인원5,(63명 참여)
569,양정동현대가든,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원4,(63명 참여)
570,양정동현대가든,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원4,(63명 참여)
571,양정동현대가든,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원3,(63명 참여)
572,양정동현대가든,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원3,(63명 참여)
573,양정동현대가든,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원2,(63명 참여)
574,양정동현대가든,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원1,(63명 참여)
575,양정동현대가든,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원1,(63명 참여)
576,양정동현대가든,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원1,(63명 참여)
577,전포동건양정홍삼삼계탕서면점 ,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원191,(223명 참여)
578,전포동건양정홍삼삼계탕서면점 ,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원40,(223명 참여)
579,전포동건양정홍삼삼계탕서면점 ,안심식당,"""친절해요""",이 키워드를 선택한 인원37,(223명 참여)
580,전포동건양정홍삼삼계탕서면점 ,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원32,(223명 참여)
581,전포동건양정홍삼삼계탕서면점 ,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원31,(223명 참여)
582,전포동S서울깍뚜기,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원814,(849명 참여)
583,전포동S서울깍뚜기,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원237,(849명 참여)
584,전포동S서울깍뚜기,안심식당,"""친절해요""",이 키워드를 선택한 인원219,(849명 참여)
585,전포동S서울깍뚜기,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원182,(849명 참여)
586,전포동S서울깍뚜기,안심식당,"""양이 많아요""",이 키워드를 선택한 인원180,(849명 참여)
587,전포동S서울깍뚜기,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원139,(849명 참여)
588,전포동S서울깍뚜기,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원135,(849명 참여)
589,전포동S서울깍뚜기,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원91,(849명 참여)
590,전포동S서울깍뚜기,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원65,(849명 참여)
591,전포동S서울깍뚜기,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원58,(849명 참여)
592,전포동S서울깍뚜기,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원42,(849명 참여)
593,전포동S서울깍뚜기,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원25,(849명 참여)
594,전포동S서울깍뚜기,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원12,(849명 참여)
595,전포동S서울깍뚜기,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원11,(849명 참여)
596,전포동S서울깍뚜기,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원7,(849명 참여)
597,전포동S서울깍뚜기,안심식당,"""음식이 빨리 나와요""",이 키워드를 선택한 인원3,(849명 참여)
598,전포동S서울깍뚜기,안심식당,"""잡내가 적어요""",이 키워드를 선택한 인원2,(849명 참여)
599,전포동S서울깍뚜기,안심식당,"""건강한 맛이에요""",이 키워드를 선택한 인원1,(849명 참여)
600,전포동이바돔감자탕,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원448,(610명 참여)
601,전포동이바돔감자탕,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원234,(610명 참여)
602,전포동이바돔감자탕,안심식당,"""친절해요""",이 키워드를 선택한 인원152,(610명 참여)
603,전포동이바돔감자탕,안심식당,"""양이 많아요""",이 키워드를 선택한 인원145,(610명 참여)
604,전포동이바돔감자탕,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원131,(610명 참여)
605,전포동이바돔감자탕,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원124,(610명 참여)
606,전포동이바돔감자탕,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원75,(610명 참여)
607,전포동이바돔감자탕,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원74,(610명 참여)
608,전포동이바돔감자탕,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원56,(610명 참여)
609,전포동이바돔감자탕,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원56,(610명 참여)
610,전포동이바돔감자탕,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원28,(610명 참여)
611,전포동이바돔감자탕,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원21,(610명 참여)
612,전포동이바돔감자탕,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원18,(610명 참여)
613,전포동이바돔감자탕,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원13,(610명 참여)
614,전포동이바돔감자탕,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원9,(610명 참여)
615,전포동이바돔감자탕,안심식당,"""컨셉이 독특해요""",이 키워드를 선택한 인원1,(610명 참여)
616,전포동이바돔감자탕,안심식당,"""룸이 잘 되어있어요""",이 키워드를 선택한 인원1,(610명 참여)
617,초읍동조방낙지초읍점,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원248,(343명 참여)
618,초읍동조방낙지초읍점,안심식당,"""친절해요""",이 키워드를 선택한 인원87,(343명 참여)
619,초읍동조방낙지초읍점,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원87,(343명 참여)
620,초읍동조방낙지초읍점,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원78,(343명 참여)
621,초읍동조방낙지초읍점,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원56,(343명 참여)
622,초읍동조방낙지초읍점,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원46,(343명 참여)
623,초읍동조방낙지초읍점,안심식당,"""양이 많아요""",이 키워드를 선택한 인원41,(343명 참여)
624,초읍동조방낙지초읍점,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원41,(343명 참여)
625,초읍동조방낙지초읍점,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원33,(343명 참여)
626,초읍동조방낙지초읍점,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원20,(343명 참여)
627,초읍동조방낙지초읍점,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원15,(343명 참여)
628,초읍동조방낙지초읍점,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원15,(343명 참여)
629,초읍동조방낙지초읍점,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원8,(343명 참여)
630,초읍동조방낙지초읍점,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원2,(343명 참여)
631,초읍동조방낙지초읍점,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원2,(343명 참여)
632,초읍동돌쇠본가,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원31,(42명 참여)
633,초읍동돌쇠본가,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원12,(42명 참여)
634,초읍동돌쇠본가,안심식당,"""친절해요""",이 키워드를 선택한 인원9,(42명 참여)
635,초읍동돌쇠본가,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원9,(42명 참여)
636,초읍동돌쇠본가,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원6,(42명 참여)
637,초읍동돌쇠본가,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원5,(42명 참여)
638,초읍동돌쇠본가,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원5,(42명 참여)
639,초읍동돌쇠본가,안심식당,"""양이 많아요""",이 키워드를 선택한 인원4,(42명 참여)
640,초읍동돌쇠본가,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원3,(42명 참여)
641,초읍동돌쇠본가,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원2,(42명 참여)
642,초읍동돌쇠본가,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원2,(42명 참여)
643,초읍동돌쇠본가,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원2,(42명 참여)
644,초읍동돌쇠본가,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원1,(42명 참여)
645,초읍동사랑채,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원102,(122명 참여)
646,초읍동사랑채,안심식당,"""친절해요""",이 키워드를 선택한 인원35,(122명 참여)
647,초읍동사랑채,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원33,(122명 참여)
648,초읍동사랑채,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원24,(122명 참여)
649,초읍동사랑채,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원18,(122명 참여)
650,초읍동사랑채,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원17,(122명 참여)
651,초읍동사랑채,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원15,(122명 참여)
652,초읍동사랑채,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원9,(122명 참여)
653,초읍동사랑채,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원8,(122명 참여)
654,초읍동사랑채,안심식당,"""양이 많아요""",이 키워드를 선택한 인원6,(122명 참여)
655,초읍동사랑채,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원5,(122명 참여)
656,초읍동사랑채,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원4,(122명 참여)
657,초읍동사랑채,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원2,(122명 참여)
658,초읍동사랑채,안심식당,"""좌석이 편해요""",이 키워드를 선택한 인원1,(122명 참여)
659,초읍동사랑채,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원1,(122명 참여)
660,초읍동사랑채,안심식당,"""건강한 맛이에요""",이 키워드를 선택한 인원1,(122명 참여)
