restaurant_name,naver_cat_review,naver_cat_count,normalized
전포동 베이비치크,음식이 맛있어요,292,0.2254826254826255
전포동 베이비치크,인테리어가 멋져요,230,0.1776061776061776
전포동 베이비치크,친절해요,179,0.13822393822393822
전포동 베이비치크,특별한 날 가기 좋아요,121,0.09343629343629344
전포동 베이비치크,특별한 메뉴가 있어요,99,0.07644787644787644
전포동 베이비치크,매장이 청결해요,89,0.06872586872586872
전포동 베이비치크,재료가 신선해요,83,0.06409266409266409
전포동 베이비치크,양이 많아요,55,0.04247104247104247
전포동 베이비치크,화장실이 깨끗해요,48,0.037065637065637064
전포동 베이비치크,가성비가 좋아요,35,0.02702702702702703
전포동 베이비치크,단체모임 하기 좋아요,21,0.016216216216216217
전포동 베이비치크,매장이 넓어요,12,0.009266409266409266
전포동 베이비치크,뷰가 좋아요,8,0.006177606177606178
전포동 베이비치크,혼밥하기 좋아요,6,0.004633204633204633
전포동 베이비치크,아늑해요,5,0.003861003861003861
전포동 베이비치크,야외 공간이 멋져요,5,0.003861003861003861
전포동 베이비치크,사진이 잘 나와요,4,0.003088803088803089
전포동 베이비치크,주차하기 편해요,1,0.0007722007722007722
전포동 베이비치크,반려동물과 가기 좋아요,1,0.0007722007722007722
전포동 베이비치크,대화하기 좋아요,1,0.0007722007722007722
전포동 제이에스푸드,음식이 맛있어요,19,0.5277777777777778
전포동 제이에스푸드,양이 많아요,7,0.19444444444444445
전포동 제이에스푸드,가성비가 좋아요,5,0.1388888888888889
전포동 제이에스푸드,친절해요,3,0.08333333333333333
전포동 제이에스푸드,혼밥하기 좋아요,2,0.05555555555555555
양정동 론도테이블,인테리어가 멋져요,107,0.1486111111111111
양정동 론도테이블,친절해요,99,0.1375
양정동 론도테이블,디저트가 맛있어요,92,0.12777777777777777
양정동 론도테이블,매장이 청결해요,74,0.10277777777777777
양정동 론도테이블,커피가 맛있어요,70,0.09722222222222222
양정동 론도테이블,음료가 맛있어요,61,0.08472222222222223
양정동 론도테이블,특별한 메뉴가 있어요,50,0.06944444444444445
양정동 론도테이블,사진이 잘 나와요,45,0.0625
양정동 론도테이블,대화하기 좋아요,29,0.04027777777777778
양정동 론도테이블,화장실이 깨끗해요,22,0.030555555555555555
양정동 론도테이블,집중하기 좋아요,16,0.022222222222222223
양정동 론도테이블,좌석이 편해요,14,0.019444444444444445
양정동 론도테이블,음식이 맛있어요,14,0.019444444444444445
양정동 론도테이블,가성비가 좋아요,10,0.013888888888888888
양정동 론도테이블,뷰가 좋아요,5,0.006944444444444444
양정동 론도테이블,아늑해요,4,0.005555555555555556
양정동 론도테이블,재료가 신선해요,4,0.005555555555555556
양정동 론도테이블,차분한 분위기에요,2,0.002777777777777778
양정동 론도테이블,반려동물과 가기 좋아요,1,0.001388888888888889
양정동 론도테이블,특별한 날 가기 좋아요,1,0.001388888888888889
부전동 야타이 수,음식이 맛있어요,23,0.20909090909090908
부전동 야타이 수,친절해요,21,0.19090909090909092
부전동 야타이 수,대화하기 좋아요,15,0.13636363636363635
부전동 야타이 수,혼술하기 좋아요,13,0.11818181818181818
부전동 야타이 수,음악이 좋아요,8,0.07272727272727272
부전동 야타이 수,화장실이 깨끗해요,6,0.05454545454545454
부전동 야타이 수,가성비가 좋아요,5,0.045454545454545456
부전동 야타이 수,기본 안주가 좋아요,5,0.045454545454545456
부전동 야타이 수,인테리어가 멋져요,4,0.03636363636363636
부전동 야타이 수,매장이 청결해요,3,0.02727272727272727
부전동 야타이 수,술이 다양해요,2,0.01818181818181818
부전동 야타이 수,특별한 메뉴가 있어요,2,0.01818181818181818
부전동 야타이 수,차분한 분위기에요,1,0.00909090909090909
부전동 야타이 수,재료가 신선해요,1,0.00909090909090909
부전동 야타이 수,단체모임 하기 좋아요,1,0.00909090909090909
개금동 위대한밥상,음식이 맛있어요,72,0.26181818181818184
개금동 위대한밥상,가성비가 좋아요,31,0.11272727272727273
개금동 위대한밥상,반찬이 잘 나와요,31,0.11272727272727273
개금동 위대한밥상,매장이 넓어요,25,0.09090909090909091
개금동 위대한밥상,친절해요,24,0.08727272727272728
개금동 위대한밥상,혼밥하기 좋아요,23,0.08363636363636363
개금동 위대한밥상,양이 많아요,22,0.08
개금동 위대한밥상,매장이 청결해요,17,0.06181818181818182
개금동 위대한밥상,재료가 신선해요,13,0.04727272727272727
개금동 위대한밥상,단체모임 하기 좋아요,7,0.025454545454545455
개금동 위대한밥상,음식이 빨리 나와요,6,0.02181818181818182
개금동 위대한밥상,아이와 가기 좋아요,2,0.007272727272727273
개금동 위대한밥상,특별한 날 가기 좋아요,1,0.0036363636363636364
개금동 위대한밥상,대화하기 좋아요,1,0.0036363636363636364
전포동 베리풀,재료가 신선해요,183,0.19162303664921465
전포동 베리풀,음식이 맛있어요,181,0.18952879581151832
전포동 베리풀,매장이 청결해요,117,0.1225130890052356
전포동 베리풀,혼밥하기 좋아요,114,0.1193717277486911
전포동 베리풀,친절해요,93,0.09738219895287958
전포동 베리풀,인테리어가 멋져요,70,0.07329842931937172
전포동 베리풀,매장이 넓어요,60,0.06282722513089005
전포동 베리풀,양이 많아요,45,0.04712041884816754
전포동 베리풀,가성비가 좋아요,32,0.033507853403141365
전포동 베리풀,화장실이 깨끗해요,23,0.024083769633507852
전포동 베리풀,특별한 메뉴가 있어요,21,0.02198952879581152
전포동 베리풀,단체모임 하기 좋아요,5,0.005235602094240838
전포동 베리풀,건강한 맛이에요,3,0.0031413612565445027
전포동 베리풀,뷰가 좋아요,3,0.0031413612565445027
전포동 베리풀,특별한 날 가기 좋아요,2,0.0020942408376963353
전포동 베리풀,차분한 분위기에요,1,0.0010471204188481676
전포동 베리풀,메뉴 구성이 알차요,1,0.0010471204188481676
전포동 베리풀,샐러드바가 잘 되어있어요,1,0.0010471204188481676
전포동 올드라벨,커피가 맛있어요,34,0.13229571984435798
전포동 올드라벨,친절해요,33,0.12840466926070038
전포동 올드라벨,인테리어가 멋져요,29,0.11284046692607004
전포동 올드라벨,사진이 잘 나와요,29,0.11284046692607004
전포동 올드라벨,디저트가 맛있어요,26,0.10116731517509728
전포동 올드라벨,음료가 맛있어요,24,0.0933852140077821
전포동 올드라벨,매장이 청결해요,16,0.0622568093385214
전포동 올드라벨,특별한 메뉴가 있어요,15,0.058365758754863814
전포동 올드라벨,음악이 좋아요,10,0.038910505836575876
전포동 올드라벨,대화하기 좋아요,9,0.03501945525291829
전포동 올드라벨,야외 공간이 멋져요,8,0.0311284046692607
전포동 올드라벨,술이 다양해요,6,0.023346303501945526
전포동 올드라벨,좌석이 편해요,5,0.019455252918287938
전포동 올드라벨,아늑해요,5,0.019455252918287938
전포동 올드라벨,음식이 맛있어요,4,0.01556420233463035
전포동 올드라벨,화장실이 깨끗해요,2,0.007782101167315175
전포동 올드라벨,차분한 분위기에요,1,0.0038910505836575876
전포동 올드라벨,반려동물과 가기 좋아요,1,0.0038910505836575876
전포동 코즈키,술이 다양해요,63,0.16363636363636364
전포동 코즈키,음식이 맛있어요,61,0.15844155844155844
전포동 코즈키,친절해요,56,0.14545454545454545
전포동 코즈키,인테리어가 멋져요,35,0.09090909090909091
전포동 코즈키,특별한 메뉴가 있어요,30,0.07792207792207792
전포동 코즈키,혼술하기 좋아요,28,0.07272727272727272
전포동 코즈키,대화하기 좋아요,27,0.07012987012987013
전포동 코즈키,기본 안주가 좋아요,19,0.04935064935064935
전포동 코즈키,가성비가 좋아요,18,0.046753246753246755
전포동 코즈키,매장이 청결해요,16,0.04155844155844156
전포동 코즈키,오래 머무르기 좋아요,12,0.03116883116883117
전포동 코즈키,음악이 좋아요,8,0.02077922077922078
전포동 코즈키,화장실이 깨끗해요,6,0.015584415584415584
전포동 코즈키,차분한 분위기에요,1,0.0025974025974025974
전포동 코즈키,컨셉이 독특해요,1,0.0025974025974025974
전포동 코즈키,아늑해요,1,0.0025974025974025974
전포동 코즈키,음료가 맛있어요,1,0.0025974025974025974
전포동 코즈키,특별한 날 가기 좋아요,1,0.0025974025974025974
전포동 코즈키,단체모임 하기 좋아요,1,0.0025974025974025974
부전동 우미오모루,음식이 맛있어요,17,0.18085106382978725
부전동 우미오모루,친절해요,16,0.1702127659574468
부전동 우미오모루,재료가 신선해요,15,0.1595744680851064
부전동 우미오모루,특별한 날 가기 좋아요,12,0.1276595744680851
부전동 우미오모루,가성비가 좋아요,10,0.10638297872340426
부전동 우미오모루,특별한 메뉴가 있어요,9,0.09574468085106383
부전동 우미오모루,매장이 청결해요,6,0.06382978723404255
부전동 우미오모루,인테리어가 멋져요,3,0.031914893617021274
부전동 우미오모루,혼밥하기 좋아요,2,0.02127659574468085
부전동 우미오모루,양이 많아요,1,0.010638297872340425
부전동 우미오모루,메뉴 구성이 알차요,1,0.010638297872340425
부전동 우미오모루,단체모임 하기 좋아요,1,0.010638297872340425
부전동 우미오모루,화장실이 깨끗해요,1,0.010638297872340425
전포동 고상,음식이 맛있어요,69,0.23076923076923078
전포동 고상,친절해요,40,0.13377926421404682
전포동 고상,인테리어가 멋져요,39,0.13043478260869565
전포동 고상,매장이 청결해요,34,0.11371237458193979
전포동 고상,화장실이 깨끗해요,19,0.06354515050167224
전포동 고상,대화하기 좋아요,17,0.056856187290969896
전포동 고상,특별한 메뉴가 있어요,16,0.05351170568561873
전포동 고상,가성비가 좋아요,12,0.04013377926421405
전포동 고상,기본 안주가 좋아요,12,0.04013377926421405
전포동 고상,술이 다양해요,11,0.03678929765886288
전포동 고상,음악이 좋아요,10,0.033444816053511704
전포동 고상,단체모임 하기 좋아요,8,0.026755852842809364
전포동 고상,오래 머무르기 좋아요,7,0.023411371237458192
전포동 고상,혼술하기 좋아요,2,0.006688963210702341
전포동 고상,주차하기 편해요,2,0.006688963210702341
전포동 고상,야외 공간이 멋져요,1,0.0033444816053511705
전포동 소소리,음식이 맛있어요,49,0.26344086021505375
전포동 소소리,친절해요,25,0.13440860215053763
전포동 소소리,인테리어가 멋져요,17,0.0913978494623656
전포동 소소리,대화하기 좋아요,17,0.0913978494623656
전포동 소소리,특별한 메뉴가 있어요,16,0.08602150537634409
전포동 소소리,가성비가 좋아요,14,0.07526881720430108
전포동 소소리,매장이 청결해요,14,0.07526881720430108
전포동 소소리,술이 다양해요,8,0.043010752688172046
전포동 소소리,기본 안주가 좋아요,7,0.03763440860215054
전포동 소소리,오래 머무르기 좋아요,6,0.03225806451612903
전포동 소소리,음악이 좋아요,3,0.016129032258064516
전포동 소소리,화장실이 깨끗해요,3,0.016129032258064516
전포동 소소리,혼술하기 좋아요,2,0.010752688172043012
전포동 소소리,단체모임 하기 좋아요,2,0.010752688172043012
전포동 소소리,양이 많아요,1,0.005376344086021506
전포동 소소리,메뉴 구성이 알차요,1,0.005376344086021506
전포동 소소리,건강한 맛이에요,1,0.005376344086021506
전포동 미네,음식이 맛있어요,26,0.1925925925925926
전포동 미네,친절해요,20,0.14814814814814814
전포동 미네,특별한 메뉴가 있어요,15,0.1111111111111111
전포동 미네,술이 다양해요,12,0.08888888888888889
전포동 미네,대화하기 좋아요,11,0.08148148148148149
전포동 미네,기본 안주가 좋아요,10,0.07407407407407407
전포동 미네,인테리어가 멋져요,9,0.06666666666666667
전포동 미네,매장이 청결해요,8,0.05925925925925926
전포동 미네,가성비가 좋아요,6,0.044444444444444446
전포동 미네,차분한 분위기에요,5,0.037037037037037035
전포동 미네,오래 머무르기 좋아요,5,0.037037037037037035
전포동 미네,음악이 좋아요,4,0.02962962962962963
전포동 미네,특별한 날 가기 좋아요,2,0.014814814814814815
전포동 미네,화장실이 깨끗해요,2,0.014814814814814815
전포동 연화림,디저트가 맛있어요,61,0.20962199312714777
전포동 연화림,특별한 메뉴가 있어요,44,0.15120274914089346
전포동 연화림,친절해요,41,0.140893470790378
전포동 연화림,음료가 맛있어요,38,0.13058419243986255
전포동 연화림,인테리어가 멋져요,31,0.10652920962199312
전포동 연화림,커피가 맛있어요,23,0.07903780068728522
전포동 연화림,사진이 잘 나와요,16,0.054982817869415807
전포동 연화림,대화하기 좋아요,12,0.041237113402061855
전포동 연화림,매장이 청결해요,11,0.037800687285223365
전포동 연화림,선물하기 좋아요,5,0.01718213058419244
전포동 연화림,가성비가 좋아요,3,0.010309278350515464
전포동 연화림,집중하기 좋아요,2,0.006872852233676976
전포동 연화림,뷰가 좋아요,2,0.006872852233676976
전포동 연화림,차분한 분위기에요,1,0.003436426116838488
전포동 연화림,컨셉이 독특해요,1,0.003436426116838488
부전동 우시야,음식이 맛있어요,113,0.22645290581162325
부전동 우시야,친절해요,80,0.16032064128256512
부전동 우시야,특별한 날 가기 좋아요,65,0.13026052104208416
부전동 우시야,특별한 메뉴가 있어요,43,0.08617234468937876
부전동 우시야,재료가 신선해요,37,0.07414829659318638
부전동 우시야,고기 질이 좋아요,37,0.07414829659318638
부전동 우시야,직접 잘 구워줘요,28,0.056112224448897796
부전동 우시야,인테리어가 멋져요,22,0.04408817635270541
부전동 우시야,매장이 청결해요,22,0.04408817635270541
부전동 우시야,양이 많아요,16,0.03206412825651302
부전동 우시야,가성비가 좋아요,16,0.03206412825651302
부전동 우시야,혼밥하기 좋아요,5,0.01002004008016032
부전동 우시야,매장이 넓어요,4,0.008016032064128256
부전동 우시야,코스요리가 알차요,3,0.006012024048096192
부전동 우시야,주차하기 편해요,2,0.004008016032064128
부전동 우시야,화장실이 깨끗해요,2,0.004008016032064128
부전동 우시야,메뉴 구성이 알차요,1,0.002004008016032064
부전동 우시야,비싼 만큼 가치있어요,1,0.002004008016032064
부전동 우시야,단체모임 하기 좋아요,1,0.002004008016032064
부전동 우시야,뷰가 좋아요,1,0.002004008016032064
전포동 카츠 김선도,음식이 맛있어요,172,0.23433242506811988
전포동 카츠 김선도,친절해요,105,0.14305177111716622
전포동 카츠 김선도,재료가 신선해요,89,0.12125340599455041
전포동 카츠 김선도,혼밥하기 좋아요,83,0.11307901907356949
전포동 카츠 김선도,매장이 청결해요,70,0.09536784741144415
전포동 카츠 김선도,양이 많아요,53,0.07220708446866485
전포동 카츠 김선도,차분한 분위기에요,41,0.055858310626702996
전포동 카츠 김선도,특별한 메뉴가 있어요,38,0.051771117166212535
전포동 카츠 김선도,인테리어가 멋져요,19,0.025885558583106268
전포동 카츠 김선도,사진이 잘 나와요,16,0.021798365122615803
전포동 카츠 김선도,가성비가 좋아요,13,0.017711171662125342
전포동 카츠 김선도,매장이 넓어요,11,0.014986376021798364
전포동 카츠 김선도,음식이 빨리 나와요,9,0.01226158038147139
전포동 카츠 김선도,고기 질이 좋아요,5,0.006811989100817439
전포동 카츠 김선도,메뉴 구성이 알차요,4,0.005449591280653951
전포동 카츠 김선도,아이와 가기 좋아요,3,0.004087193460490463
전포동 카츠 김선도,주차하기 편해요,2,0.0027247956403269754
전포동 카츠 김선도,아늑해요,1,0.0013623978201634877
부전동 마후닭,음식이 맛있어요,72,0.3364485981308411
부전동 마후닭,가성비가 좋아요,54,0.2523364485981308
부전동 마후닭,친절해요,33,0.1542056074766355
부전동 마후닭,재료가 신선해요,30,0.14018691588785046
부전동 마후닭,양이 많아요,25,0.11682242990654206
당감동 둥지밀면,음식이 맛있어요,13,0.3333333333333333
당감동 둥지밀면,친절해요,6,0.15384615384615385
당감동 둥지밀면,가성비가 좋아요,5,0.1282051282051282
당감동 둥지밀면,재료가 신선해요,4,0.10256410256410256
당감동 둥지밀면,매장이 청결해요,4,0.10256410256410256
당감동 둥지밀면,혼밥하기 좋아요,3,0.07692307692307693
당감동 둥지밀면,양이 많아요,3,0.07692307692307693
당감동 둥지밀면,특별한 메뉴가 있어요,1,0.02564102564102564
전포동 촉팜,인테리어가 멋져요,35,0.17766497461928935
전포동 촉팜,친절해요,31,0.15736040609137056
전포동 촉팜,대화하기 좋아요,23,0.116751269035533
전포동 촉팜,음악이 좋아요,20,0.10152284263959391
전포동 촉팜,음식이 맛있어요,19,0.09644670050761421
전포동 촉팜,특별한 메뉴가 있어요,16,0.08121827411167512
전포동 촉팜,커피가 맛있어요,10,0.050761421319796954
전포동 촉팜,디저트가 맛있어요,9,0.04568527918781726
전포동 촉팜,매장이 청결해요,9,0.04568527918781726
전포동 촉팜,오래 머무르기 좋아요,6,0.030456852791878174
전포동 촉팜,화장실이 깨끗해요,5,0.025380710659898477
전포동 촉팜,음료가 맛있어요,4,0.02030456852791878
전포동 촉팜,혼술하기 좋아요,3,0.015228426395939087
전포동 촉팜,사진이 잘 나와요,3,0.015228426395939087
전포동 촉팜,좌석이 편해요,1,0.005076142131979695
전포동 촉팜,기본 안주가 좋아요,1,0.005076142131979695
전포동 촉팜,단체모임 하기 좋아요,1,0.005076142131979695
전포동 촉팜,뷰가 좋아요,1,0.005076142131979695
전포동 힙피,디저트가 맛있어요,119,0.29310344827586204
전포동 힙피,친절해요,68,0.16748768472906403
전포동 힙피,특별한 메뉴가 있어요,62,0.15270935960591134
전포동 힙피,커피가 맛있어요,46,0.11330049261083744
전포동 힙피,음료가 맛있어요,36,0.08866995073891626
전포동 힙피,인테리어가 멋져요,24,0.059113300492610835
전포동 힙피,사진이 잘 나와요,15,0.03694581280788178
전포동 힙피,매장이 청결해요,10,0.024630541871921183
전포동 힙피,대화하기 좋아요,9,0.022167487684729065
전포동 힙피,가성비가 좋아요,6,0.014778325123152709
전포동 힙피,좌석이 편해요,4,0.009852216748768473
전포동 힙피,집중하기 좋아요,2,0.0049261083743842365
전포동 힙피,화장실이 깨끗해요,2,0.0049261083743842365
전포동 힙피,뷰가 좋아요,2,0.0049261083743842365
전포동 힙피,재료가 신선해요,1,0.0024630541871921183
양정동 형아우삼계탕,음식이 맛있어요,187,0.33156028368794327
양정동 형아우삼계탕,친절해요,59,0.10460992907801418
양정동 형아우삼계탕,매장이 청결해요,56,0.09929078014184398
양정동 형아우삼계탕,특별한 메뉴가 있어요,48,0.0851063829787234
양정동 형아우삼계탕,재료가 신선해요,38,0.0673758865248227
양정동 형아우삼계탕,양이 많아요,36,0.06382978723404255
양정동 형아우삼계탕,가성비가 좋아요,28,0.04964539007092199
양정동 형아우삼계탕,혼밥하기 좋아요,27,0.047872340425531915
양정동 형아우삼계탕,매장이 넓어요,22,0.03900709219858156
양정동 형아우삼계탕,고기 질이 좋아요,16,0.028368794326241134
양정동 형아우삼계탕,주차하기 편해요,13,0.02304964539007092
양정동 형아우삼계탕,단체모임 하기 좋아요,12,0.02127659574468085
양정동 형아우삼계탕,특별한 날 가기 좋아요,6,0.010638297872340425
양정동 형아우삼계탕,인테리어가 멋져요,4,0.0070921985815602835
양정동 형아우삼계탕,뷰가 좋아요,3,0.005319148936170213
양정동 형아우삼계탕,잡내가 적어요,2,0.0035460992907801418
양정동 형아우삼계탕,반찬이 잘 나와요,2,0.0035460992907801418
양정동 형아우삼계탕,건강한 맛이에요,2,0.0035460992907801418
양정동 형아우삼계탕,화장실이 깨끗해요,2,0.0035460992907801418
양정동 형아우삼계탕,음식이 빨리 나와요,1,0.0017730496453900709
범천동 미담돈,음식이 맛있어요,45,0.25280898876404495
범천동 미담돈,친절해요,29,0.16292134831460675
범천동 미담돈,가성비가 좋아요,15,0.08426966292134831
범천동 미담돈,재료가 신선해요,14,0.07865168539325842
범천동 미담돈,양이 많아요,14,0.07865168539325842
범천동 미담돈,매장이 청결해요,14,0.07865168539325842
범천동 미담돈,매장이 넓어요,9,0.05056179775280899
범천동 미담돈,혼밥하기 좋아요,8,0.0449438202247191
범천동 미담돈,특별한 메뉴가 있어요,8,0.0449438202247191
범천동 미담돈,단체모임 하기 좋아요,8,0.0449438202247191
범천동 미담돈,직접 잘 구워줘요,4,0.02247191011235955
범천동 미담돈,고기 질이 좋아요,3,0.016853932584269662
범천동 미담돈,특별한 날 가기 좋아요,3,0.016853932584269662
범천동 미담돈,주차하기 편해요,2,0.011235955056179775
범천동 미담돈,인테리어가 멋져요,1,0.0056179775280898875
범천동 미담돈,뷰가 좋아요,1,0.0056179775280898875
전포동 바리치,음식이 맛있어요,148,0.18734177215189873
전포동 바리치,술이 다양해요,125,0.15822784810126583
전포동 바리치,인테리어가 멋져요,103,0.13037974683544304
전포동 바리치,특별한 메뉴가 있어요,95,0.12025316455696203
전포동 바리치,친절해요,71,0.08987341772151898
전포동 바리치,음악이 좋아요,49,0.0620253164556962
전포동 바리치,대화하기 좋아요,44,0.05569620253164557
전포동 바리치,가성비가 좋아요,35,0.04430379746835443
전포동 바리치,매장이 청결해요,30,0.0379746835443038
전포동 바리치,혼술하기 좋아요,26,0.03291139240506329
전포동 바리치,기본 안주가 좋아요,21,0.026582278481012658
전포동 바리치,오래 머무르기 좋아요,15,0.0189873417721519
전포동 바리치,화장실이 깨끗해요,14,0.017721518987341773
전포동 바리치,컨셉이 독특해요,4,0.005063291139240506
전포동 바리치,단체모임 하기 좋아요,3,0.0037974683544303796
전포동 바리치,메뉴 구성이 알차요,2,0.002531645569620253
전포동 바리치,사진이 잘 나와요,2,0.002531645569620253
전포동 바리치,음료가 맛있어요,1,0.0012658227848101266
전포동 바리치,주차하기 편해요,1,0.0012658227848101266
전포동 바리치,특별한 날 가기 좋아요,1,0.0012658227848101266
전포동 요키크라브,음식이 맛있어요,92,0.27299703264094954
전포동 요키크라브,인테리어가 멋져요,51,0.1513353115727003
전포동 요키크라브,친절해요,48,0.142433234421365
전포동 요키크라브,특별한 메뉴가 있어요,37,0.10979228486646884
전포동 요키크라브,재료가 신선해요,27,0.08011869436201781
전포동 요키크라브,매장이 청결해요,21,0.06231454005934718
전포동 요키크라브,양이 많아요,19,0.05637982195845697
전포동 요키크라브,혼밥하기 좋아요,12,0.03560830860534125
전포동 요키크라브,가성비가 좋아요,8,0.02373887240356083
전포동 요키크라브,매장이 넓어요,6,0.017804154302670624
전포동 요키크라브,특별한 날 가기 좋아요,5,0.01483679525222552
전포동 요키크라브,화장실이 깨끗해요,5,0.01483679525222552
전포동 요키크라브,뷰가 좋아요,4,0.011869436201780416
전포동 요키크라브,주차하기 편해요,1,0.002967359050445104
전포동 요키크라브,단체모임 하기 좋아요,1,0.002967359050445104
부전동 해운대복어불고기&속시원한대구탕,음식이 맛있어요,113,0.2533632286995516
부전동 해운대복어불고기&속시원한대구탕,재료가 신선해요,55,0.12331838565022421
부전동 해운대복어불고기&속시원한대구탕,친절해요,49,0.10986547085201794
부전동 해운대복어불고기&속시원한대구탕,매장이 청결해요,47,0.10538116591928251
부전동 해운대복어불고기&속시원한대구탕,특별한 메뉴가 있어요,33,0.07399103139013453
부전동 해운대복어불고기&속시원한대구탕,매장이 넓어요,29,0.06502242152466367
부전동 해운대복어불고기&속시원한대구탕,양이 많아요,23,0.0515695067264574
부전동 해운대복어불고기&속시원한대구탕,단체모임 하기 좋아요,23,0.0515695067264574
부전동 해운대복어불고기&속시원한대구탕,가성비가 좋아요,20,0.04484304932735426
부전동 해운대복어불고기&속시원한대구탕,인테리어가 멋져요,18,0.04035874439461883
부전동 해운대복어불고기&속시원한대구탕,혼밥하기 좋아요,14,0.03139013452914798
부전동 해운대복어불고기&속시원한대구탕,화장실이 깨끗해요,12,0.026905829596412557
부전동 해운대복어불고기&속시원한대구탕,특별한 날 가기 좋아요,4,0.008968609865470852
부전동 해운대복어불고기&속시원한대구탕,주차하기 편해요,3,0.006726457399103139
부전동 해운대복어불고기&속시원한대구탕,뷰가 좋아요,3,0.006726457399103139
전포동 미올(MYOL),친절해요,13,0.18055555555555555
전포동 미올(MYOL),음료가 맛있어요,11,0.1527777777777778
전포동 미올(MYOL),디저트가 맛있어요,8,0.1111111111111111
전포동 미올(MYOL),인테리어가 멋져요,8,0.1111111111111111
전포동 미올(MYOL),커피가 맛있어요,7,0.09722222222222222
전포동 미올(MYOL),사진이 잘 나와요,6,0.08333333333333333
전포동 미올(MYOL),특별한 메뉴가 있어요,6,0.08333333333333333
전포동 미올(MYOL),대화하기 좋아요,5,0.06944444444444445
전포동 미올(MYOL),가성비가 좋아요,4,0.05555555555555555
전포동 미올(MYOL),매장이 청결해요,3,0.041666666666666664
전포동 미올(MYOL),화장실이 깨끗해요,1,0.013888888888888888
부전동 오십사,음식이 맛있어요,584,0.22239146991622238
부전동 오십사,친절해요,425,0.16184310738766183
부전동 오십사,매장이 청결해요,253,0.09634424980959634
부전동 오십사,인테리어가 멋져요,216,0.08225437928408226
부전동 오십사,재료가 신선해요,207,0.07882711348057883
부전동 오십사,고기 질이 좋아요,200,0.07616146230007616
부전동 오십사,직접 잘 구워줘요,168,0.06397562833206398
부전동 오십사,매장이 넓어요,144,0.05483625285605483
부전동 오십사,가성비가 좋아요,121,0.04607768469154608
부전동 오십사,특별한 메뉴가 있어요,76,0.028941355674028942
부전동 오십사,양이 많아요,71,0.02703731911652704
부전동 오십사,특별한 날 가기 좋아요,52,0.019801980198019802
부전동 오십사,단체모임 하기 좋아요,32,0.012185833968012186
부전동 오십사,화장실이 깨끗해요,22,0.008377760853008377
부전동 오십사,뷰가 좋아요,16,0.006092916984006093
부전동 오십사,혼밥하기 좋아요,11,0.004188880426504189
부전동 오십사,주차하기 편해요,7,0.0026656511805026656
부전동 오십사,메뉴 구성이 알차요,4,0.0015232292460015233
부전동 오십사,반찬이 잘 나와요,4,0.0015232292460015233
부전동 오십사,컨셉이 독특해요,2,0.0007616146230007616
부전동 오십사,음식이 빨리 나와요,2,0.0007616146230007616
부전동 오십사,잡내가 적어요,2,0.0007616146230007616
부전동 오십사,비싼 만큼 가치있어요,2,0.0007616146230007616
부전동 오십사,좌석이 편해요,1,0.0003808073115003808
부전동 오십사,아늑해요,1,0.0003808073115003808
부전동 오십사,기본 안주가 좋아요,1,0.0003808073115003808
부전동 오십사,건강한 맛이에요,1,0.0003808073115003808
부전동 오십사,환기가 잘 돼요,1,0.0003808073115003808
연지동 도마샌드,재료가 신선해요,70,0.23411371237458195
연지동 도마샌드,음식이 맛있어요,66,0.22073578595317725
연지동 도마샌드,친절해요,54,0.1806020066889632
연지동 도마샌드,가성비가 좋아요,27,0.0903010033444816
연지동 도마샌드,매장이 청결해요,26,0.08695652173913043
연지동 도마샌드,양이 많아요,18,0.06020066889632107
연지동 도마샌드,특별한 메뉴가 있어요,12,0.04013377926421405
연지동 도마샌드,혼밥하기 좋아요,8,0.026755852842809364
연지동 도마샌드,인테리어가 멋져요,6,0.020066889632107024
연지동 도마샌드,메뉴 구성이 알차요,3,0.010033444816053512
연지동 도마샌드,포장이 깔끔해요,2,0.006688963210702341
연지동 도마샌드,주차하기 편해요,2,0.006688963210702341
연지동 도마샌드,특별한 날 가기 좋아요,2,0.006688963210702341
연지동 도마샌드,음료가 맛있어요,1,0.0033444816053511705
연지동 도마샌드,매장이 넓어요,1,0.0033444816053511705
연지동 도마샌드,건강한 맛이에요,1,0.0033444816053511705
전포동 배키욘방 부산서면점,음식이 맛있어요,789,0.18469101123595505
전포동 배키욘방 부산서면점,친절해요,536,0.1254681647940075
전포동 배키욘방 부산서면점,특별한 메뉴가 있어요,519,0.12148876404494383
전포동 배키욘방 부산서면점,인테리어가 멋져요,465,0.10884831460674158
전포동 배키욘방 부산서면점,매장이 청결해요,446,0.10440074906367042
전포동 배키욘방 부산서면점,매장이 넓어요,301,0.07045880149812735
전포동 배키욘방 부산서면점,혼밥하기 좋아요,297,0.06952247191011236
전포동 배키욘방 부산서면점,재료가 신선해요,297,0.06952247191011236
전포동 배키욘방 부산서면점,양이 많아요,264,0.06179775280898876
전포동 배키욘방 부산서면점,특별한 날 가기 좋아요,127,0.029728464419475655
전포동 배키욘방 부산서면점,가성비가 좋아요,59,0.013810861423220975
전포동 배키욘방 부산서면점,화장실이 깨끗해요,56,0.013108614232209739
전포동 배키욘방 부산서면점,뷰가 좋아요,33,0.007724719101123595
전포동 배키욘방 부산서면점,단체모임 하기 좋아요,26,0.006086142322097378
전포동 배키욘방 부산서면점,주차하기 편해요,24,0.0056179775280898875
